,name,labels
5320,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607211217_0_14.678_11.852_5.238.jpeg,Erica.m
5321,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0206211355_0_23.884_-2.122_0.768.jpeg,Tilia
5322,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_66_Echium_Lotus_Castanea_Euc_2109211701_0_0.532_-0.643_5.097.jpeg,Eucalyptus sp.
5323,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_430.bmp,Eucalyptus sp.
5324,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2110211239_0_40.737_11.707_5.512.jpeg,Lavandula
5325,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_1810211214_0_34.704_5.255_5.537.jpeg,Lavandula
5326,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211320_2.470588_1.764706_0.743358.jpeg,Brassica
5327,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-4-Sample_17_sunflower_0709211337_0_-4.443_4.236_5.232.jpeg,Helianthus annuus
5328,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211655_0_6.490_4.768_5.654.jpeg,Lavandula
5329,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909210858_0_8.201_12.771_5.520.jpeg,Citrus sp
5330,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2411211608_0_11.802_-0.443_5.456.jpeg,Cistus sp
5331,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-5-Sample_67_Citrus_2809211720_0_3.390_13.704_5.506.jpeg,Brassica
5332,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2610211509_0_46.732_0.495_5.564.jpeg,Lavandula
5333,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_59_Rhus_1307210946_0_16.238_-5.467_5.229.jpeg,Cistus sp
5334,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_38.283_-0.069_0.778.jpeg,Rosmarinus officinalis
5335,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-5-Sample_79_UC_0202221533_0_11.583_6.686_5.250.jpeg,Brassica
5336,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_72_Arbutus_Erica_0511211147_0_30.343_8.100_5.495.jpeg,Helianthus annuus
5337,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_72_Arbutus_Erica_0511211153_0_16.706_9.186_5.486.jpeg,Rosmarinus officinalis
5338,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_giras (524).jpeg,Helianthus annuus
5339,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-2-Sample_67_Citrus_0410211713_0_32.711_3.618_0.003.jpeg,Taraxacum
5340,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-0-Sample_32_PINUS_2603211549_19.058824_7.764706_0.766019.jpeg,Pinus
5341,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-9-Sample_58_Vaccinium_myrtillus_2106211614_0_17.639_-2.034_0.779.jpeg,Erica.m
5342,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_2110210905_0_24.455_0.751_5.456.jpeg,Lavandula
5343,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_368.bmp,Eucalyptus sp.
5344,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_53_Tilia_honey_3105211737_23.294118_0.352941_4.732831_2.jpeg,Tilia
5345,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-1-Sample_15_giras (305).jpeg,Helianthus annuus
5346,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_2110210902_0_17.521_0.584_5.418.jpeg,Lavandula
5347,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0706211407_0_0.051_4.894_0.751.jpeg,Tilia
5348,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_37.762_1.506_0.714.jpeg,Brassica
5349,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_14.754386_0.000000_4.796328.jpeg,Cistus sp
5350,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211223_0_37.152_4.199_5.526.jpeg,Cistus sp
5351,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_47_Tilia_0_15.368421_1.058824_4.630215.jpeg,Helianthus annuus
5352,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_25.837_9.269_0.776.jpeg,Brassica
5353,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_66_Echium_Lotus_Castanea_Euc_2109211223_0_43.780_3.198_5.331.jpeg,Eucalyptus sp.
5354,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211014_0_16.9385_0.8702_4.7399.jpeg,Cistus sp
5355,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211320_2.470588_1.764706_0.738358.jpeg,Brassica
5356,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_66_Echium_Lotus_Castanea_Euc_2109211114_0_35.355_2.733_5.241.jpeg,Eucalyptus sp.
5357,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_16.311_0.469_0.794.jpeg,Eucalyptus sp.
5358,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_17_sunflower_0_25.543860_0.352941_4.719646.jpeg,Helianthus annuus
5359,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_134.bmp,Eucalyptus sp.
5360,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-2-Sample_64_Erica.t_Calluna_0209211636_0_38.776_8.096_5.272.jpeg,Erica.m
5361,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_53_Tilia_honey_3105211737_25.411765_0.000000_4.736751.jpeg,Tilia
5362,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-3-Sample_49_Tilia_Flor_3105211737_23.294118_1.058824_4.729841.jpeg,Tilia
5363,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0206211400_0_8.465_-2.272_0.705.jpeg,Tilia
5364,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_70_Cantueso_2010211621_0_44.398_11.138_5.697.jpeg,Lavandula
5365,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211223_0_11.751_7.136_5.463.jpeg,Cistus sp
5366,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2106211342_0_1.743_3.759_0.817.jpeg,Erica.m
5367,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_Capture_726.jpg,Helianthus annuus
5368,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210926_0_48.345_-1.551_5.279.jpeg,Eucalyptus sp.
5369,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-3-Sample_71_Lavanda_Espliego_1810211343_0_19.496_3.499_5.521.jpeg,Lavandula
5370,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_57.285_-5.919_0.882.jpeg,Brassica
5371,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_23_Euc_Ech_Coro_7.459_-0.569_0.801.jpeg,Eucalyptus sp.
5372,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211622_0_18.295_-1.919_5.225.jpeg,Erica.m
5373,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211611_0_10.738_8.559_0.846.jpeg,Tilia
5374,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-0-Sample_68_Persea_2809211332_0_35.7960_3.0643_4.8179.jpeg,Cardus
5375,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_47_Tilia_0706211600_0_34.658_7.178_0.855.jpeg,Tilia
5376,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_41.160_-4.756_0.769.jpeg,Brassica
5377,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-2-Sample_71_Lavanda_Espliego_1810211343_0_20.712_3.499_5.523.jpeg,Lavandula
5378,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211652_0_24.428_4.853_5.658.jpeg,Lavandula
5379,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2809211750_0_21.011_11.986_5.531.jpeg,Citrus sp
5380,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cardus/Cardus-2-Sample_17_sunflower_0709211348_0_30.294_9.717_5.205.jpeg,Cardus
5381,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_27.150_0.369_0.801.jpeg,Eucalyptus sp.
5382,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2710211024_0_17.588_-3.217_5.528.jpeg,Erica.m
5383,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_31.287_11.200_0.785.jpeg,Brassica
5384,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0311210940_0_21.971_-0.268_5.479.jpeg,Erica.m
5385,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2909211514_0_11.569_0.201_5.516.jpeg,Citrus sp
5386,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_27.395_10.869_0.783.jpeg,Brassica
5387,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211210_0_10.978_-2.585_5.196.jpeg,Cistus sp
5388,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_050320210848_Capture_248.jpg,Helianthus annuus
5389,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_1105211320_1.764706_1.764706_0.742089.jpeg,Brassica
5390,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_3_Capture_194.bmp,Eucalyptus sp.
5391,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-0-Sample_3_Capture_205.bmp,Eucalyptus sp.
5392,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_77_Pinus_Poaceae_2112211335_0_-2.016_7.174_5.449.jpeg,Pinus
5393,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Rosmarinus officinalis/Rosmarinus officinalis-0-Sample_19_Rosmarinus_23.103_3.656_0.777.jpeg,Rosmarinus officinalis
5394,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_Girasol (239).jpg,Helianthus annuus
5395,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_32_PINUS_2603211549_28.941176_1.411765_0.765152.jpeg,Pinus
5396,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_1011211205_0_29.915_-4.768_5.534.jpeg,Erica.m
5397,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211601_0_42.710_2.384_5.525.jpeg,Erica.m
5398,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1011211202_0_0.058_-4.920_5.525.jpeg,Erica.m
5399,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211546_0_31.189_0.866_5.504.jpeg,Erica.m
5400,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210852_0_14.929_6.002_5.144.jpeg,Erica.m
5401,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_0_19.649123_0.000000_0.730085.jpeg,Brassica
5402,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_79_UC_2812211334_0_10.911_-4.734_-0.037.jpeg,Cistus sp
5403,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_15_giras (537).jpeg,Helianthus annuus
5404,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211235_0_33.935_2.298_5.519.jpeg,Citrus sp
5405,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-3-Sample_72_Arbutus_Erica_0311210924_0_7.835_-3.734_5.468.jpeg,Erica.m
5406,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Pinus/Pinus-1-Sample_32_PINUS_2603211549_28.941176_3.176471_0.774989.jpeg,Pinus
5407,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_050320211215_Capture_429.jpg,Helianthus annuus
5408,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-2-Sample_67_Citrus_0410211143_0_18.631_11.283_5.469.jpeg,Helianthus annuus
5409,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_58_Vaccinium_myrtillus_0607210908_0_18.146_-4.500_5.169.jpeg,Erica.m
5410,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_64_Erica.t_Calluna_0109211548_0_16.701_-0.699_5.183.jpeg,Erica.m
5411,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410210936_0_13.187_-3.433_5.442.jpeg,Citrus sp
5412,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_0803211354_16.941176_0.000000_0.686358.jpeg,Helianthus annuus
5413,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-8-Sample_66_Echium_Lotus_Castanea_Euc_2109211344_0_6.218_-4.578_5.189.jpeg,Eucalyptus sp.
5414,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_2906211623_0_33.782_-1.833_5.245.jpeg,Erica.m
5415,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-2-Sample_72_Arbutus_Erica_0911211119_0_34.376_10.454_5.465.jpeg,Erica.m
5416,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_58_Vaccinium_myrtillus_0607210910_0_33.115_-4.284_5.171.jpeg,Erica.m
5417,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_31.011_0.431_0.780.jpeg,Brassica
5418,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_21_Rapseed_16.209_0.656_0.665.jpeg,Brassica
5419,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2710211704_0_33.753_-4.411_5.533.jpeg,Cistus sp
5420,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-5-Sample_66_Echium_Lotus_Castanea_Euc_2109211628_0_5.168_6.642_5.160.jpeg,Eucalyptus sp.
5421,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_16.699_-3.406_0.737.jpeg,Brassica
5422,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1211211121_0_17.871_2.016_5.476.jpeg,Erica.m
5423,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_51_Acacia_dirt_0809211700_0_2.327_5.128_5.168.jpeg,Tilia
5424,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_2710211053_0_12.352_4.500_5.524.jpeg,Erica.m
5425,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_10.456140_1.764706_4.738767.jpeg,Cistus sp
5426,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-1-Sample_43_Calluna_1905211124_0_28.751_2.519_0.863.jpeg,Erica.m
5427,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-0-Sample_21_Rapseed_1105211748_7.411765_10.588235_0.843009.jpeg,Brassica
5428,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_2007211516_0_21.997_3.183_5.118.jpeg,Cistus sp
5429,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211212_0_16.079_-6.251_5.199.jpeg,Cistus sp
5430,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-3-Sample_31_Thymus_Honey_1204211448_0_48.837_-6.656_0.842.jpeg,Lavandula
5431,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_61_Olea_Brassica_Salix_2007211521_0_45.036_3.633_5.312.jpeg,Cistus sp
5432,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-1-Sample_3_Capture_38.bmp,Eucalyptus sp.
5433,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211124_0_15.653_7.538_5.473.jpeg,Cistus sp
5434,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Helianthus annuus/Helianthus annuus-0-Sample_22_imported_Ana_090320210921_Capture_35.jpg,Helianthus annuus
5435,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_53_Tilia_honey_3105211737_22.588235_4.235294_4.720549_2.jpeg,Tilia
5436,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_0410211016_0_9.460_-0.651_5.350.jpeg,Citrus sp
5437,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-3-Sample_21_Rapseed_13.631_11.887_0.753.jpeg,Brassica
5438,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Citrus_no_fucsin_50.801_0.300_0.837.jpeg,Citrus sp
5439,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-1-Sample_72_Arbutus_Erica_1911211314_0_26.720_10.472_5.456.jpeg,Erica.m
5440,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Citrus_no_fucsin_35.883_-5.400_0.810.jpeg,Citrus sp
5441,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Vaccinium_m-0-Sample_64_Erica.t_Calluna_0709210942_0_1.959_11.536_5.186.jpeg,Erica.m
5442,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_23.303_10.475_0.769.jpeg,Brassica
5443,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Erica.m/Erica.m-0-Sample_72_Arbutus_Erica_2810211541_0_41.659_-0.766_5.527.jpeg,Erica.m
5444,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_Rosmarinus_334.jpeg,Cistus sp
5445,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-2-Sample_49_Tilia_Flor_3105211737_23.647059_0.705882_4.735787.jpeg,Tilia
5446,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-1-Sample_67_Citrus_0410210937_0_14.386_-2.916_5.443.jpeg,Citrus sp
5447,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-2-Sample_23_Euc_Ech_Coro_37.562_-0.294_0.805.jpeg,Eucalyptus sp.
5448,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Taraxacum/Taraxacum-0-Sample_67_Citrus_0410211148_0_20.783_9.267_5.483.jpeg,Taraxacum
5449,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-2-Sample_21_Rapseed_32.859_8.419_0.797.jpeg,Brassica
5450,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109211628_0_7.350_6.642_5.165.jpeg,Eucalyptus sp.
5451,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Brassica/Brassica-1-Sample_56_BrassicaHoney_Salix_Quercus_1606211636_0_20.647_0.950_0.725.jpeg,Brassica
5452,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_66_Echium_Lotus_Castanea_Euc_2109210928_0_42.776_-1.517_5.283.jpeg,Eucalyptus sp.
5453,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Eucalyptus sp./Eucalyptus sp.-3-Sample_65_Castanea_1309211210_0_5.648_0.967_5.132.jpeg,Eucalyptus sp.
5454,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_17.824561_0.000000_4.968357.jpeg,Cistus sp
5455,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-1-Sample_47_Tilia_0706211408_0_-1.532_4.975_0.747.jpeg,Tilia
5456,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Tilia/Tilia-0-Sample_53_Tilia_honey_3105211737_23.647059_6.352941_4.734734_2.jpeg,Tilia
5457,/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Citrus sp/Citrus sp-0-Sample_67_Citrus_2809211726_0_23.411_13.920_5.530.jpeg,Citrus sp
