name,labels
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_2110210901_0_15.421_0.584_5.411.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-1-Sample_71_Lavanda_Espliego_1810211340_0_15.496_3.232_5.516.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211658_0_8.141_3.585_5.654.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_2610211135_0_50.793_0.201_5.646.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_70_Cantueso_2010211245_0_40.376_5.950_5.688.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-2-Sample_71_Lavanda_Espliego_2810211059_0_7.618_-2.551_5.486.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Lavandula/Lavandula-0-Sample_71_Lavanda_Espliego_1810211316_0_40.301_-0.435_5.531.jpeg,Lavandula
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_62_Thymus_0_19.666667_0.000000_4.815107.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_26.421053_1.058824_4.779511.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2311211327_0_40.573_10.777_9.717.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211017_0_19.414_-0.498_5.398.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211156_0_12.312_4.269_5.197.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211149_0_33.352_9.383_5.511.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211141_0_47.644_-0.231_5.520.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2710211657_0_31.920_-3.763_5.525.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211223_0_11.751_7.136_5.463.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2710211704_0_32.319_-4.411_5.532.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2909211453_0_13.652_2.466_5.518.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211035_0_13.945_3.235_5.346.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_2311211028_0_8.150_0.777_9.685.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211123_0_40.850_7.300_5.214.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_0410211614_0_13.424_-5.136_-0.028.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_41.788_10.562_0.803.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_34.403509_1.411765_4.753927.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211310_0_33.658_2.503_5.486.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_31.947368_2.117647_3.810375.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_10.456140_0.705882_4.731716.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-9-Sample_62_Thymus_0_20.280702_0.000000_4.814947.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211153_0_2.883_-2.878_5.515.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_62_Thymus_0_30.105263_0.000000_4.999071.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_25.807018_0.352941_4.758317.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410210958_0_51.7595_1.0859_4.6039_3.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_26.421053_1.058824_4.769511.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1911211338_0_6.360_5.705_5.444.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_22_imported_Ana_12.982456_5.357143_4.444778.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_63_Rosmarinus_Prunus_0_9.228070_0.000000_5.120000.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_2809211601_0_38.681_2.533_5.531.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_73_Malus_0311211109_0_13.320_10.588_5.472.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_26.421053_0.000000_4.839053.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2311210938_0_39.284_-3.842_9.696.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1611211555_0_7.519_4.585_5.465.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_10.456140_1.764706_4.743767.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410211005_0_27.265_-2.369_5.400.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_14.754386_0.000000_3.818379.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211136_0_36.950_10.803_5.215.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_0401221152_0_36.541_0.669_5.187.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_68_Persea_0510211111_0_52.8275_2.0528_5.0927.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211349_0_19.786_2.466_5.488.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_2411211608_0_11.802_-0.443_5.456.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_73_Malus_0311211109_0_11.636_10.606_5.473.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_59_Rhus_1307211620_0_14.319_3.269_5.222.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_14.140351_0.705882_4.729480.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-4-Sample_19_Rosmarinus_1.144_5.800_0.719.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_30.105263_0.352941_4.765476.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_13.526316_0.352941_4.798853.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_18.438596_0.705882_4.740863.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211124_0_32.982_7.501_5.219.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_40.543860_0.000000_3.800532.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1711211139_0_20.712_5.325_5.442.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_62_Thymus_0_26.421053_0.352941_4.833888.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211223_0_35.302_4.050_5.517.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1711211314_0_46.534_8.829_5.490.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_0410211639_0_43.514_-0.919_0.033.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410210940_0_18.071_-2.718_5.447.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_17.824561_1.764706_4.759616.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211306_0_16.551_7.717_5.475.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-5-Sample_62_Thymus_0_24.578947_0.000000_4.995492.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_15.368421_1.058824_4.728038.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2809211634_0_21.796_8.583_5.510.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211105_0_37.241_10.889_5.470.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_44.999_7.869_0.780.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_19_Rosmarinus_50.601_8.537_0.805.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211124_0_15.653_7.538_5.473.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_19_Rosmarinus_49.715_4.625_0.781.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211123_0_24.856_7.839_5.478.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_33.175439_0.352941_4.749775.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_61_Olea_Brassica_Salix_2007211521_0_45.036_3.633_5.312.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_37.989_12.569_0.800.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_25.192982_0.000000_4.992254.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_20.280702_0.000000_4.814947.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_1611211702_0_8.684_-5.749_5.464.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_61_Olea_Brassica_Salix_0_14.754386_0.352941_3.806227.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1011211259_0_20.471_4.570_5.472.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0_29.491228_0.352941_4.904017.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_11.070175_0.000000_4.883125.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_51_Acacia_dirt_0809211700_0_2.327_5.128_5.168.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_0_8.614035_0.000000_4.955000.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_36.245614_3.176471_3.836530.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_27.649123_1.411765_3.818245.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_62_Thymus_0709211212_0_16.079_-6.251_5.199.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_2809211746_0_8.558_13.618_5.525.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_0911211129_0_20.923_9.334_5.422.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_19_Rosmarinus_62.829_-3.294_0.782.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0_30.719298_0.000000_4.823054.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_2712211153_0_35.180_-0.967_0.014.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_51_Acacia_dirt_0809211707_0_38.951_7.163_5.226.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0510211121_0_47.0440_3.3990_5.0650.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0510211312_0_51.0592_6.8501_5.1483.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_59_Rhus_1307211552_0_4.518_0.666_5.221.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_79_UC_2812211334_0_13.012_-4.801_-0.038.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_2812211437_0_41.952_-0.320_0.031.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_79_UC_0401221517_0_51.706_0.454_5.237.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211005_0_31.249_-2.551_5.409.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_2809211322_0_45.8828_2.0082_4.9536.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_61_Olea_Brassica_Salix_2007211516_0_21.997_3.183_5.118.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_15.982456_0.000000_3.812095.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211114_0_39.361_-0.919_5.488.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_62_Thymus_0709211208_0_24.147_-2.283_5.190.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211109_0_13.969_10.621_5.470.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_27.649123_3.176471_3.838500.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_27.035088_1.411765_4.766567.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_14.140351_3.176471_3.830931.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_40.543860_0.000000_3.815532.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211127_0_48.030_2.968_5.537.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_1611211525_0_36.042_6.300_5.478.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_33.175439_0.352941_4.754775.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_73_Malus_0311211125_0_10.953_7.170_5.475.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_67_Citrus_0410211624_0_44.498_-4.284_0.036.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_61_Olea_Brassica_Salix_0_23.350877_1.411765_4.760293.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_17_sunflower_Girasol 163.bmp,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211019_0_-0.8155_0.9967_4.7049_3.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211523_0_16.156_-1.900_5.381.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-5-Sample_62_Thymus_0_25.192982_0.352941_4.838472.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_0511211148_0_39.878_8.367_5.506.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2710211706_0_42.672_-4.730_5.560.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_19.666667_0.000000_4.820107.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_73_Malus_0311211114_0_19.870_9.587_5.477.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_72_Arbutus_Erica_2311211022_0_46.018_-0.372_9.729.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_67_Citrus_0410211046_0_12.728_5.634_5.328.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-3-Sample_19_Rosmarinus_50.302_7.869_0.801.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1011211331_0_51.143_1.488_5.508.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_2809211321_0_44.5932_1.8445_4.9246.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_68_Persea_3009211247_0_3.3549_1.2718_4.7374.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-8-Sample_62_Thymus_0_14.754386_0.000000_4.796328.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_67_Citrus_0410211205_0_28.284_6.382_5.501.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410210955_0_50.9927_-0.3347_4.5853.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_79_UC_2812211345_0_9.260_-3.053_-0.015.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-1-Sample_72_Arbutus_Erica_1611211556_0_5.451_4.485_5.468.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-0-Sample_68_Persea_0410211010_0_21.6894_0.8702_4.7126.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-9-Sample_62_Thymus_0_19.666667_0.000000_4.820107.jpeg,Cistus sp
/mnt/gpid08/datasets/remote_sensing/tmp_from_gpid07/honey/datasets/Cistus sp/Cistus sp-2-Sample_72_Arbutus_Erica_2311211008_0_41.134_-2.756_9.717.jpeg,Cistus sp
